annex,country,regulated area,regulated gear,specon,vessel length,year,measure calculation
IIA,ENG,3C,TR2,CPART13C,U10M,2015,9
IIA,SCO,3C,TR2,CPART13C,O15M,2015,6
IIA,NIR,3C,TR2,CPART13C,O15M,2015,63
IIA,SCO,3C,TR2,CPART13C,O10T15M,2015,1
IIA,NIR,3C,TR2,CPART13C,O10T15M,2015,17
IIA,IOM,3C,TR2,CPART13C,O10T15M,2015,1
IIA,ENG,3C,TR2,CPART13C,O10T15M,2015,13
IIA,ENG,3C,TR2,CPART13B,O10T15M,2015,1
IIA,IRL,3C,TR2,CPART13A,O15M,2015,29
IIA,IRL,3C,TR2,CPART13A,O10T15M,2015,10
IIA,SCO,3C,TR2,CPART11,O15M,2015,2
IIA,IRL,3C,TR2,CPART11,O15M,2015,2
IIA,IOM,3C,TR2,CPART11,O15M,2015,4
IIA,SCO,3C,TR2,CPART11,O10T15M,2015,1
IIA,IRL,3C,TR2,CPART11,O10T15M,2015,2
IIA,IOM,3C,TR2,CPART11,O10T15M,2015,9
IIA,SCO,3C,TR1,NONE,U10M,2015,1
IIA,IRL,3C,TR1,NONE,O15M,2015,15
IIA,FRA,3C,TR1,NONE,O15M,2015,1
IIA,IRL,3C,TR1,NONE,O10T15M,2015,4
IIA,IOM,3C,TR1,CPART13C,U10M,2015,2
IIA,ENG,3C,TR1,CPART13C,U10M,2015,6
IIA,SCO,3C,TR1,CPART13C,O15M,2015,1
IIA,NIR,3C,TR1,CPART13C,O15M,2015,8
IIA,IOM,3C,TR1,CPART13C,O10T15M,2015,1
IIA,ENG,3C,TR1,CPART13C,O10T15M,2015,1
IIA,IOM,3C,TR1,CPART11,O15M,2015,1
IIA,IOM,3C,TR1,CPART11,O10T15M,2015,2
IIA,SCO,3C,POTS,NONE,U10M,2015,19
IIA,NIR,3C,POTS,NONE,U10M,2015,78
IIA,IOM,3C,POTS,NONE,U10M,2015,27
IIA,ENG,3C,POTS,NONE,U10M,2015,95
IIA,NIR,3C,POTS,NONE,O15M,2015,1
IIA,IOM,3C,POTS,NONE,O15M,2015,1
IIA,GBJ,3C,POTS,NONE,O15M,2015,2
IIA,ENG,3C,POTS,NONE,O15M,2015,6
IIA,SCO,3C,POTS,NONE,O10T15M,2015,3
IIA,NIR,3C,POTS,NONE,O10T15M,2015,5
IIA,IRL,3C,POTS,NONE,O10T15M,2015,29
IIA,IOM,3C,POTS,NONE,O10T15M,2015,1
IIA,ENG,3C,POTS,NONE,O10T15M,2015,12
IIA,NIR,3C,PEL_TRAWL,NONE,O15M,2015,3
IIA,DNK,3C,PEL_TRAWL,NONE,O15M,2015,1
IIA,IRL,3C,PEL_TRAWL,NONE,O10T15M,2015,10
IIA,NIR,3C,PEL_SEINE,NONE,O10T15M,2015,1
