country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
ESP,landings,8C-9A,3T,RIB,NONE,O10T15M,2014,0.0035
ESP,landings,8C-9A,3C,RIB,NONE,O15M,2014,16.0925
ESP,landings,8C-9A,3C,RIB,NONE,O10T15M,2014,0.585
ESP,landings,8C-9A,3B,RIB,NONE,O15M,2014,0.146
ESP,landings,8C-9A,3B,RIB,NONE,O10T15M,2014,0.0453
ESP,landings,8C-9A,GILL,RED,NONE,O10T15M,2014,0.032
ESP,landings,8C-9A,3T,RED,NONE,O10T15M,2014,0.0265
FRA,landings,8C-9A,3C,RED,NONE,O15M,2014,0.00725
ESP,landings,8C-9A,3C,RED,NONE,O10T15M,2014,0.015
PRT,landings,8C-9A,3C,RED,IIB72AB,O15M,2014,12
ESP,landings,8C-9A,3B,RED,NONE,O15M,2014,0.06
FRA,landings,8C-9A,3B,RED,IIB72AB,O10T15M,2014,0.02393
FRA,landings,8C-9A,3A,RED,NONE,O15M,2014,0.0089
ESP,landings,8C-9A,3A,RED,NONE,O15M,2014,2.201
FRA,landings,8C-9A,3A,RED,NONE,O10T15M,2014,0.12745
FRA,landings,8C-9A,3A,RED,IIB72AB,O15M,2014,0.05811
PRT,landings,8C-9A,POTS,RAJ,NONE,O10T15M,2014,5
ESP,landings,8C-9A,POTS,RAJ,NONE,O10T15M,2014,0.07925
ESP,landings,8C-9A,PEL_TRAWL,RAJ,NONE,O15M,2014,0.005
ESP,landings,8C-9A,PEL_SEINE,RAJ,NONE,U10M,2014,0.009
ESP,landings,8C-9A,PEL_SEINE,RAJ,NONE,O15M,2014,0.00375
ESP,landings,8C-9A,PEL_SEINE,RAJ,NONE,O10T15M,2014,0.178
PRT,landings,8C-9A,OTTER,RAJ,NONE,O15M,2014,6
ESP,landings,8C-9A,GILL,RAJ,NONE,U10M,2014,0.0147
PRT,landings,8C-9A,GILL,RAJ,NONE,O15M,2014,3
ESP,landings,8C-9A,GILL,RAJ,NONE,O10T15M,2014,4.59245
ESP,landings,8C-9A,DEM_SEINE,RAJ,NONE,O10T15M,2014,0.183
ESP,landings,8C-9A,BEAM,RAJ,NONE,O10T15M,2014,0.18865
PRT,landings,8C-9A,3T,RAJ,NONE,O15M,2014,52
ESP,landings,8C-9A,3T,RAJ,NONE,O15M,2014,8.283
PRT,landings,8C-9A,3T,RAJ,NONE,O10T15M,2014,128
ESP,landings,8C-9A,3T,RAJ,NONE,O10T15M,2014,76.43786
ESP,landings,8C-9A,3C,RAJ,NONE,U10M,2014,0.4335
PRT,landings,8C-9A,3C,RAJ,NONE,O15M,2014,11
ESP,landings,8C-9A,3C,RAJ,NONE,O15M,2014,16.962
PRT,landings,8C-9A,3C,RAJ,NONE,O10T15M,2014,3
ESP,landings,8C-9A,3C,RAJ,NONE,O10T15M,2014,29.59755
PRT,landings,8C-9A,3C,RAJ,IIB72AB,O15M,2014,4
PRT,landings,8C-9A,3C,RAJ,IIB72AB,O10T15M,2014,5
FRA,landings,8C-9A,3B,RAJ,NONE,U10M,2014,0.00014
PRT,landings,8C-9A,3B,RAJ,NONE,O15M,2014,5
ESP,landings,8C-9A,3B,RAJ,NONE,O15M,2014,17.9294
ESP,landings,8C-9A,3B,RAJ,NONE,O10T15M,2014,49.4159
PRT,landings,8C-9A,3B,RAJ,IIB72AB,O10T15M,2014,2
FRA,landings,8C-9A,3B,RAJ,IIB72AB,O10T15M,2014,0.01013
PRT,landings,8C-9A,3A,RAJ,NONE,O15M,2014,193
FRA,landings,8C-9A,3A,RAJ,NONE,O15M,2014,1.52475
ESP,landings,8C-9A,3A,RAJ,NONE,O15M,2014,459.5865
FRA,landings,8C-9A,3A,RAJ,NONE,O10T15M,2014,0.03228
ESP,landings,8C-9A,3A,RAJ,NONE,O10T15M,2014,3.13495
PRT,landings,8C-9A,3A,RAJ,IIB72AB,O15M,2014,30
FRA,landings,8C-9A,3A,RAJ,IIB72AB,O15M,2014,0.06425
PRT,landings,8C-9A,3A,RAJ,IIB72AB,O10T15M,2014,5
ESP,landings,8C-9A,POTS,PRA,NONE,O10T15M,2014,0.155
ESP,landings,8C-9A,POTS,POL,NONE,O10T15M,2014,0.2075
FRA,landings,8C-9A,PEL_TRAWL,POL,NONE,O15M,2014,0.0024
ESP,landings,8C-9A,PEL_SEINE,POL,NONE,O15M,2014,0.03525
ESP,landings,8C-9A,PEL_SEINE,POL,NONE,O10T15M,2014,0.00575
ESP,landings,8C-9A,GILL,POL,NONE,O10T15M,2014,1.56365
ESP,landings,8C-9A,DEM_SEINE,POL,NONE,O10T15M,2014,0.009
ESP,landings,8C-9A,BEAM,POL,NONE,O10T15M,2014,0.0005
ESP,landings,8C-9A,3T,POL,NONE,O15M,2014,1.777
FRA,landings,8C-9A,3T,POL,NONE,O10T15M,2014,0.02574
ESP,landings,8C-9A,3T,POL,NONE,O10T15M,2014,12.3589
ESP,landings,8C-9A,3C,POL,NONE,O15M,2014,19.24
ESP,landings,8C-9A,3C,POL,NONE,O10T15M,2014,34.5903
ESP,landings,8C-9A,3B,POL,NONE,O15M,2014,68.9095
ESP,landings,8C-9A,3B,POL,NONE,O10T15M,2014,33.76625
FRA,landings,8C-9A,3B,POL,IIB72AB,O10T15M,2014,0.03326
FRA,landings,8C-9A,3A,POL,NONE,O15M,2014,0.05139
ESP,landings,8C-9A,3A,POL,NONE,O15M,2014,87.8321
FRA,landings,8C-9A,3A,POL,NONE,O10T15M,2014,0.00039
ESP,landings,8C-9A,3A,POL,NONE,O10T15M,2014,0.001
PRT,landings,8C-9A,3A,POK,NONE,O15M,2014,3
FRA,landings,8C-9A,3C,POA,NONE,O15M,2014,0.20382
ESP,landings,8C-9A,POTS,PLE,NONE,O10T15M,2014,0.005
ESP,landings,8C-9A,PEL_SEINE,PLE,NONE,O10T15M,2014,0.0019
ESP,landings,8C-9A,GILL,PLE,NONE,O10T15M,2014,0.2254
ESP,landings,8C-9A,DEM_SEINE,PLE,NONE,O10T15M,2014,0.0025
ESP,landings,8C-9A,BEAM,PLE,NONE,O10T15M,2014,0.2577
ESP,landings,8C-9A,3T,PLE,NONE,O15M,2014,0.05
ESP,landings,8C-9A,3T,PLE,NONE,O10T15M,2014,0.9569
ESP,landings,8C-9A,3C,PLE,NONE,O10T15M,2014,0.006
ESP,landings,8C-9A,3B,PLE,NONE,O10T15M,2014,0.5085
FRA,landings,8C-9A,3A,PLE,NONE,O15M,2014,0.00085
FRA,landings,8C-9A,3A,PLE,NONE,O10T15M,2014,1e-05
ESP,landings,8C-9A,3A,PLE,NONE,O10T15M,2014,0.03
ESP,landings,8C-9A,POTS,PIL,NONE,O15M,2014,0.41
ESP,landings,8C-9A,POTS,PIL,NONE,O10T15M,2014,0.145
FRA,landings,8C-9A,PEL_TRAWL,PIL,NONE,O15M,2014,0.45096
ESP,landings,8C-9A,PEL_SEINE,PIL,NONE,O15M,2014,5611.7653
ESP,landings,8C-9A,PEL_SEINE,PIL,NONE,O10T15M,2014,892.6254
ESP,landings,8C-9A,GILL,PIL,NONE,O10T15M,2014,11.299
ESP,landings,8C-9A,DREDGE,PIL,NONE,O15M,2014,0.9
ESP,landings,8C-9A,DREDGE,PIL,NONE,O10T15M,2014,0.465
ESP,landings,8C-9A,3T,PIL,NONE,O10T15M,2014,2.2633
ESP,landings,8C-9A,3C,PIL,NONE,O15M,2014,25.35
ESP,landings,8C-9A,3B,PIL,NONE,O15M,2014,0.036
ESP,landings,8C-9A,3B,PIL,NONE,O10T15M,2014,4.8015
ESP,landings,8C-9A,POTS,PEN,NONE,O10T15M,2014,0.01
ESP,landings,8C-9A,PEL_TRAWL,PEN,NONE,O15M,2014,0.093
ESP,landings,8C-9A,PEL_SEINE,PEN,NONE,O15M,2014,0.086
ESP,landings,8C-9A,OTTER,PEN,NONE,O15M,2014,0.005
ESP,landings,8C-9A,GILL,PEN,NONE,O10T15M,2014,0.105
ESP,landings,8C-9A,3B,PEN,NONE,O10T15M,2014,0.352
ESP,landings,8C-9A,3A,PEN,NONE,O15M,2014,18.3064
ESP,landings,8C-9A,3A,PEN,NONE,O10T15M,2014,0.4489
FRA,landings,8C-9A,PEL_TRAWL,PAX,NONE,O15M,2014,0.017
FRA,landings,8C-9A,3A,PAX,NONE,O15M,2014,0.00822
FRA,landings,8C-9A,3A,PAX,NONE,O10T15M,2014,0.02117
FRA,landings,8C-9A,3A,PAX,IIB72AB,O15M,2014,0.00138
ESP,landings,8C-9A,3A,PAI,NONE,O15M,2014,0.0006
ESP,landings,8C-9A,POTS,OTH,NONE,O15M,2014,99.2653
ESP,landings,8C-9A,POTS,OTH,NONE,O10T15M,2014,1169.3409
FRA,landings,8C-9A,PEL_TRAWL,OTH,NONE,O15M,2014,0.02
ESP,landings,8C-9A,PEL_TRAWL,OTH,NONE,O15M,2014,1.4064
ESP,landings,8C-9A,PEL_SEINE,OTH,NONE,U10M,2014,0.006
ESP,landings,8C-9A,PEL_SEINE,OTH,NONE,O15M,2014,28111.6344
FRA,landings,8C-9A,PEL_SEINE,OTH,NONE,O10T15M,2014,0.0007
ESP,landings,8C-9A,PEL_SEINE,OTH,NONE,O10T15M,2014,4900.91585
ESP,landings,8C-9A,OTTER,OTH,NONE,O15M,2014,0.806
ESP,landings,8C-9A,GILL,OTH,NONE,U10M,2014,0.0068
ESP,landings,8C-9A,GILL,OTH,NONE,O15M,2014,0.119
ESP,landings,8C-9A,GILL,OTH,NONE,O10T15M,2014,40.9349
ESP,landings,8C-9A,DREDGE,OTH,NONE,U10M,2014,30.267
ESP,landings,8C-9A,DREDGE,OTH,NONE,O15M,2014,238.814
ESP,landings,8C-9A,DREDGE,OTH,NONE,O10T15M,2014,1748.11575
ESP,landings,8C-9A,DEM_SEINE,OTH,NONE,O10T15M,2014,5.45775
ESP,landings,8C-9A,BEAM,OTH,NONE,O15M,2014,0.244
ESP,landings,8C-9A,BEAM,OTH,NONE,O10T15M,2014,45.6854
FRA,landings,8C-9A,3T,OTH,NONE,U10M,2014,0.0039
ESP,landings,8C-9A,3T,OTH,NONE,U10M,2014,0.037
FRA,landings,8C-9A,3T,OTH,NONE,O15M,2014,0.00016
ESP,landings,8C-9A,3T,OTH,NONE,O15M,2014,46.52326
ESP,landings,8C-9A,3T,OTH,NONE,O10T15M,2014,374.28536
ESP,landings,8C-9A,3C,OTH,NONE,U10M,2014,0.3883
FRA,landings,8C-9A,3C,OTH,NONE,O15M,2014,0.00388
ESP,landings,8C-9A,3C,OTH,NONE,O15M,2014,1331.5652
ESP,landings,8C-9A,3C,OTH,NONE,O10T15M,2014,584.26056
FRA,landings,8C-9A,3B,OTH,NONE,U10M,2014,0.08753
ESP,landings,8C-9A,3B,OTH,NONE,U10M,2014,2.6808
ESP,landings,8C-9A,3B,OTH,NONE,O15M,2014,1661.92955
ESP,landings,8C-9A,3B,OTH,NONE,O10T15M,2014,777.01404
FRA,landings,8C-9A,3B,OTH,IIB72AB,O10T15M,2014,0.03692
FRA,landings,8C-9A,3A,OTH,NONE,O15M,2014,0.27416
ESP,landings,8C-9A,3A,OTH,NONE,O15M,2014,11119.33001
FRA,landings,8C-9A,3A,OTH,NONE,O10T15M,2014,0.00572
ESP,landings,8C-9A,3A,OTH,NONE,O10T15M,2014,134.17875
FRA,landings,8C-9A,3A,OTH,IIB72AB,O15M,2014,0.01012
ESP,landings,8C-9A,3A,ORY,NONE,O15M,2014,0.068
FRA,landings,8C-9A,3T,OCT,NONE,O15M,2014,0.00027
FRA,landings,8C-9A,3T,OCT,NONE,O10T15M,2014,0.004
FRA,landings,8C-9A,3B,OCT,NONE,U10M,2014,0.00021
FRA,landings,8C-9A,3A,OCT,NONE,O15M,2014,0.37239
FRA,landings,8C-9A,3A,OCT,NONE,O10T15M,2014,0.05059
FRA,landings,8C-9A,3A,OCT,IIB72AB,O15M,2014,0.23237
FRA,landings,8C-9A,3T,OAL,NONE,U10M,2014,0.03778
FRA,landings,8C-9A,3T,OAL,NONE,O15M,2014,0.00326
FRA,landings,8C-9A,3B,OAL,NONE,U10M,2014,0.02287
ESP,landings,8C-9A,3B,NOR,NONE,O10T15M,2014,0.012
ESP,landings,8C-9A,PEL_SEINE,NOP,NONE,O15M,2014,0.00375
ESP,landings,8C-9A,GILL,NOP,NONE,O10T15M,2014,0.3155
ESP,landings,8C-9A,BEAM,NOP,NONE,O10T15M,2014,0.46425
ESP,landings,8C-9A,3T,NOP,NONE,O15M,2014,2.024
ESP,landings,8C-9A,3T,NOP,NONE,O10T15M,2014,0.0115
ESP,landings,8C-9A,3C,NOP,NONE,O15M,2014,0.004
ESP,landings,8C-9A,3B,NOP,NONE,O15M,2014,0.283
ESP,landings,8C-9A,3B,NOP,NONE,O10T15M,2014,1.04345
ESP,landings,8C-9A,3A,NOP,NONE,O10T15M,2014,0.016
ESP,landings,8C-9A,GILL,NOG,NONE,O10T15M,2014,0.001
ESP,landings,8C-9A,POTS,NEP,NONE,O15M,2014,0.043
ESP,landings,8C-9A,PEL_SEINE,NEP,NONE,O15M,2014,1
ESP,landings,8C-9A,PEL_SEINE,NEP,NONE,O10T15M,2014,0.00708
PRT,landings,8C-9A,OTTER,NEP,NONE,O15M,2014,4
FRA,landings,8C-9A,3B,NEP,IIB72AB,O10T15M,2014,0.00475
PRT,landings,8C-9A,3A,NEP,NONE,O15M,2014,120
FRA,landings,8C-9A,3A,NEP,NONE,O15M,2014,0.33681
ESP,landings,8C-9A,3A,NEP,NONE,O15M,2014,30.48232
FRA,landings,8C-9A,3A,NEP,NONE,O10T15M,2014,0.03979
ESP,landings,8C-9A,3A,NEP,NONE,O10T15M,2014,0.05
PRT,landings,8C-9A,3A,NEP,IIB72AB,O15M,2014,15
FRA,landings,8C-9A,3A,NEP,IIB72AB,O15M,2014,0.31633
FRA,landings,8C-9A,3A,MYV,NONE,O10T15M,2014,0.0018
FRA,landings,8C-9A,3T,MUX,NONE,O15M,2014,0.00036
FRA,landings,8C-9A,3B,MUX,NONE,U10M,2014,0.001
FRA,landings,8C-9A,3B,MUX,NONE,O15M,2014,0.03954
FRA,landings,8C-9A,3B,MUX,NONE,O10T15M,2014,0.00946
FRA,landings,8C-9A,3B,MUX,IIB72AB,O10T15M,2014,0.0018
FRA,landings,8C-9A,3A,MUX,NONE,O15M,2014,0.92217
FRA,landings,8C-9A,3A,MUX,NONE,O10T15M,2014,0.16412
FRA,landings,8C-9A,3A,MUX,IIB72AB,O15M,2014,1.00832
FRA,landings,8C-9A,PEL_TRAWL,MGS,NONE,O15M,2014,0.00039
FRA,landings,8C-9A,3T,MGS,NONE,U10M,2014,0.0052
FRA,landings,8C-9A,3B,MGS,NONE,U10M,2014,0.02542
FRA,landings,8C-9A,3A,MGS,NONE,O10T15M,2014,0.00187
FRA,landings,8C-9A,PEL_TRAWL,MGR,NONE,O15M,2014,0.00073
FRA,landings,8C-9A,3T,MGR,NONE,U10M,2014,0.0484
FRA,landings,8C-9A,3T,MGR,NONE,O10T15M,2014,0.00235
FRA,landings,8C-9A,3B,MGR,NONE,U10M,2014,0.5292
FRA,landings,8C-9A,3B,MGR,NONE,O10T15M,2014,0.07845
FRA,landings,8C-9A,3B,MGR,IIB72AB,O10T15M,2014,0.00075
FRA,landings,8C-9A,3A,MGR,NONE,O15M,2014,0.0086
FRA,landings,8C-9A,3A,MGR,NONE,O10T15M,2014,0.00302
FRA,landings,8C-9A,3A,MGR,IIB72AB,O15M,2014,0.00634
FRA,landings,8C-9A,PEL_TRAWL,MAS,NONE,O15M,2014,0.00056
FRA,landings,8C-9A,PEL_SEINE,MAS,NONE,O10T15M,2014,0.0078
FRA,landings,8C-9A,3T,MAS,NONE,U10M,2014,0.0181
FRA,landings,8C-9A,3B,MAS,NONE,U10M,2014,0.06066
ESP,landings,8C-9A,POTS,MAC,NONE,O15M,2014,7.58
ESP,landings,8C-9A,POTS,MAC,NONE,O10T15M,2014,4.035
FRA,landings,8C-9A,PEL_TRAWL,MAC,NONE,O15M,2014,145.14819
ESP,landings,8C-9A,PEL_SEINE,MAC,NONE,O15M,2014,7974.3419
ESP,landings,8C-9A,PEL_SEINE,MAC,NONE,O10T15M,2014,462.9578
PRT,landings,8C-9A,OTTER,MAC,NONE,O15M,2014,5
ESP,landings,8C-9A,GILL,MAC,NONE,O15M,2014,0.04
ESP,landings,8C-9A,GILL,MAC,NONE,O10T15M,2014,2.053
ESP,landings,8C-9A,3T,MAC,NONE,O15M,2014,50.192
PRT,landings,8C-9A,3T,MAC,NONE,O10T15M,2014,4
ESP,landings,8C-9A,3T,MAC,NONE,O10T15M,2014,13.7957
ESP,landings,8C-9A,3C,MAC,NONE,U10M,2014,38.35
ESP,landings,8C-9A,3C,MAC,NONE,O15M,2014,5602.273
ESP,landings,8C-9A,3C,MAC,NONE,O10T15M,2014,5904.6264
FRA,landings,8C-9A,3B,MAC,NONE,U10M,2014,0.0097
PRT,landings,8C-9A,3B,MAC,NONE,O15M,2014,3
ESP,landings,8C-9A,3B,MAC,NONE,O15M,2014,258.07193
FRA,landings,8C-9A,3B,MAC,NONE,O10T15M,2014,0.04
ESP,landings,8C-9A,3B,MAC,NONE,O10T15M,2014,132.6212
PRT,landings,8C-9A,3B,MAC,IIB72AB,O15M,2014,1
PRT,landings,8C-9A,3A,MAC,NONE,O15M,2014,625
FRA,landings,8C-9A,3A,MAC,NONE,O15M,2014,0.51933
ESP,landings,8C-9A,3A,MAC,NONE,O15M,2014,10872.4738
FRA,landings,8C-9A,3A,MAC,NONE,O10T15M,2014,0.00789
ESP,landings,8C-9A,3A,MAC,NONE,O10T15M,2014,0.565
PRT,landings,8C-9A,3A,MAC,IIB72AB,O15M,2014,115
FRA,landings,8C-9A,3A,MAC,IIB72AB,O15M,2014,22.51997
FRA,landings,8C-9A,3B,LQD,NONE,O10T15M,2014,13.88
ESP,landings,8C-9A,3T,LIN,NONE,O15M,2014,0.039
ESP,landings,8C-9A,3T,LIN,NONE,O10T15M,2014,0.00155
ESP,landings,8C-9A,3C,LIN,NONE,O15M,2014,0.0255
ESP,landings,8C-9A,3C,LIN,NONE,O10T15M,2014,0.098
ESP,landings,8C-9A,3B,LIN,NONE,O15M,2014,0.657
ESP,landings,8C-9A,3B,LIN,NONE,O10T15M,2014,0.002
FRA,landings,8C-9A,3B,LIN,IIB72AB,O10T15M,2014,0.02224
FRA,landings,8C-9A,3A,LIN,NONE,O15M,2014,0.03698
ESP,landings,8C-9A,3A,LIN,NONE,O15M,2014,0.0733
FRA,landings,8C-9A,3A,LIN,NONE,O10T15M,2014,0.00358
FRA,landings,8C-9A,3A,LIN,IIB72AB,O15M,2014,0.03174
ESP,landings,8C-9A,GILL,LEZ,NONE,O10T15M,2014,0.0206
ESP,landings,8C-9A,BEAM,LEZ,NONE,O15M,2014,0.418
ESP,landings,8C-9A,BEAM,LEZ,NONE,O10T15M,2014,0.085
FRA,landings,8C-9A,3T,LEZ,NONE,O15M,2014,7e-05
ESP,landings,8C-9A,3T,LEZ,NONE,O15M,2014,3.153
ESP,landings,8C-9A,3T,LEZ,NONE,O10T15M,2014,0.48055
ESP,landings,8C-9A,3C,LEZ,NONE,O10T15M,2014,0.0004
FRA,landings,8C-9A,3B,LEZ,NONE,O15M,2014,0.13269
ESP,landings,8C-9A,3B,LEZ,NONE,O15M,2014,61.052
ESP,landings,8C-9A,3B,LEZ,NONE,O10T15M,2014,0.13665
FRA,landings,8C-9A,3B,LEZ,IIB72AB,O10T15M,2014,0.00649
FRA,landings,8C-9A,3A,LEZ,NONE,O15M,2014,1.34171
ESP,landings,8C-9A,3A,LEZ,NONE,O15M,2014,882.85555
FRA,landings,8C-9A,3A,LEZ,NONE,O10T15M,2014,0.33603
ESP,landings,8C-9A,3A,LEZ,NONE,O10T15M,2014,0.0119
FRA,landings,8C-9A,3A,LEZ,IIB72AB,O15M,2014,8.02329
FRA,landings,8C-9A,3A,LEM,NONE,O15M,2014,0.00312
FRA,landings,8C-9A,3B,LBE,IIB72AB,O10T15M,2014,0.00861
FRA,landings,8C-9A,3A,LBE,NONE,O15M,2014,0.0027
FRA,landings,8C-9A,3A,LBE,IIB72AB,O15M,2014,0.01595
DEU,landings,8C-9A,POTS,KEF,NONE,O15M,2014,3.77
FRA,landings,8C-9A,3T,JOD,NONE,O15M,2014,0.00082
FRA,landings,8C-9A,3C,JOD,NONE,O10T15M,2014,0.002
FRA,landings,8C-9A,3B,JOD,NONE,O15M,2014,0.03217
FRA,landings,8C-9A,3B,JOD,IIB72AB,O10T15M,2014,0.03879
FRA,landings,8C-9A,3A,JOD,NONE,O15M,2014,0.16527
FRA,landings,8C-9A,3A,JOD,NONE,O10T15M,2014,0.08508
FRA,landings,8C-9A,3A,JOD,IIB72AB,O15M,2014,0.02065
ESP,landings,8C-9A,POTS,JAX,NONE,O10T15M,2014,0.011
FRA,landings,8C-9A,PEL_TRAWL,JAX,NONE,O15M,2014,0.73689
ESP,landings,8C-9A,PEL_SEINE,JAX,NONE,O15M,2014,13091.8546
FRA,landings,8C-9A,PEL_SEINE,JAX,NONE,O10T15M,2014,0.37196
ESP,landings,8C-9A,PEL_SEINE,JAX,NONE,O10T15M,2014,2821.6396
PRT,landings,8C-9A,OTTER,JAX,NONE,O15M,2014,158
ESP,landings,8C-9A,OTTER,JAX,NONE,O15M,2014,0.105
ESP,landings,8C-9A,OTTER,JAX,NONE,O10T15M,2014,0.338
PRT,landings,8C-9A,GILL,JAX,NONE,O15M,2014,65
ESP,landings,8C-9A,GILL,JAX,NONE,O15M,2014,0.173
ESP,landings,8C-9A,GILL,JAX,NONE,O10T15M,2014,2.9795
ESP,landings,8C-9A,DREDGE,JAX,NONE,O15M,2014,0.6
ESP,landings,8C-9A,DEM_SEINE,JAX,NONE,O10T15M,2014,0.351
ESP,landings,8C-9A,BEAM,JAX,NONE,O10T15M,2014,0.434
FRA,landings,8C-9A,3T,JAX,NONE,U10M,2014,0.00871
PRT,landings,8C-9A,3T,JAX,NONE,O15M,2014,41
FRA,landings,8C-9A,3T,JAX,NONE,O15M,2014,0.00017
ESP,landings,8C-9A,3T,JAX,NONE,O15M,2014,4.521
PRT,landings,8C-9A,3T,JAX,NONE,O10T15M,2014,11
ESP,landings,8C-9A,3T,JAX,NONE,O10T15M,2014,22.61325
ESP,landings,8C-9A,3C,JAX,NONE,U10M,2014,0.006
ESP,landings,8C-9A,3C,JAX,NONE,O15M,2014,30.141
PRT,landings,8C-9A,3C,JAX,NONE,O10T15M,2014,3
ESP,landings,8C-9A,3C,JAX,NONE,O10T15M,2014,37.15615
FRA,landings,8C-9A,3B,JAX,NONE,U10M,2014,0.00595
ESP,landings,8C-9A,3B,JAX,NONE,U10M,2014,3.6545
PRT,landings,8C-9A,3B,JAX,NONE,O15M,2014,136
ESP,landings,8C-9A,3B,JAX,NONE,O15M,2014,331.7208
PRT,landings,8C-9A,3B,JAX,NONE,O10T15M,2014,8
ESP,landings,8C-9A,3B,JAX,NONE,O10T15M,2014,233.4918
PRT,landings,8C-9A,3B,JAX,IIB72AB,O15M,2014,4
PRT,landings,8C-9A,3B,JAX,IIB72AB,O10T15M,2014,2
FRA,landings,8C-9A,3B,JAX,IIB72AB,O10T15M,2014,0.12416
PRT,landings,8C-9A,3A,JAX,NONE,O15M,2014,7617
FRA,landings,8C-9A,3A,JAX,NONE,O15M,2014,0.27731
ESP,landings,8C-9A,3A,JAX,NONE,O15M,2014,10129.08349
ESP,landings,8C-9A,3A,JAX,NONE,O10T15M,2014,4.7037
PRT,landings,8C-9A,3A,JAX,IIB72AB,O15M,2014,498
FRA,landings,8C-9A,3A,JAX,IIB72AB,O15M,2014,0.00031
PRT,landings,8C-9A,3A,JAX,IIB72AB,O10T15M,2014,37
ESP,landings,8C-9A,3B,HPR,NONE,O15M,2014,0.1
PRT,landings,8C-9A,3A,HPR,NONE,O15M,2014,86
ESP,landings,8C-9A,3A,HPR,NONE,O15M,2014,4.53
PRT,landings,8C-9A,3A,HPR,IIB72AB,O15M,2014,1
ESP,landings,8C-9A,POTS,HKE,NONE,O15M,2014,0.636
ESP,landings,8C-9A,POTS,HKE,NONE,O10T15M,2014,0.025
FRA,landings,8C-9A,PEL_TRAWL,HKE,NONE,O15M,2014,0.13747
ESP,landings,8C-9A,PEL_TRAWL,HKE,NONE,O15M,2014,0.469
ESP,landings,8C-9A,PEL_SEINE,HKE,NONE,O15M,2014,0.6435
ESP,landings,8C-9A,PEL_SEINE,HKE,NONE,O10T15M,2014,0.90555
PRT,landings,8C-9A,OTTER,HKE,NONE,O15M,2014,14
ESP,landings,8C-9A,OTTER,HKE,NONE,O15M,2014,0.303
ESP,landings,8C-9A,GILL,HKE,NONE,U10M,2014,0.005
PRT,landings,8C-9A,GILL,HKE,NONE,O15M,2014,220
ESP,landings,8C-9A,GILL,HKE,NONE,O15M,2014,0.882
ESP,landings,8C-9A,GILL,HKE,NONE,O10T15M,2014,7.2592
ESP,landings,8C-9A,BEAM,HKE,NONE,O10T15M,2014,1.0438
FRA,landings,8C-9A,3T,HKE,NONE,U10M,2014,0.02442
PRT,landings,8C-9A,3T,HKE,NONE,O15M,2014,61
ESP,landings,8C-9A,3T,HKE,NONE,O15M,2014,16.16741
PRT,landings,8C-9A,3T,HKE,NONE,O10T15M,2014,46
FRA,landings,8C-9A,3T,HKE,NONE,O10T15M,2014,0.44622
ESP,landings,8C-9A,3T,HKE,NONE,O10T15M,2014,55.3979
ESP,landings,8C-9A,3C,HKE,NONE,U10M,2014,8.391
PRT,landings,8C-9A,3C,HKE,NONE,O15M,2014,14
FRA,landings,8C-9A,3C,HKE,NONE,O15M,2014,55.7873
ESP,landings,8C-9A,3C,HKE,NONE,O15M,2014,595.10673
PRT,landings,8C-9A,3C,HKE,NONE,O10T15M,2014,42
FRA,landings,8C-9A,3C,HKE,NONE,O10T15M,2014,0.23032
ESP,landings,8C-9A,3C,HKE,NONE,O10T15M,2014,501.51103
PRT,landings,8C-9A,3C,HKE,IIB72AB,O15M,2014,15
FRA,landings,8C-9A,3C,HKE,IIB72AB,O15M,2014,2.77894
PRT,landings,8C-9A,3C,HKE,IIB72AB,O10T15M,2014,9
FRA,landings,8C-9A,3C,HKE,IIB72AB,O10T15M,2014,1.1
FRA,landings,8C-9A,3B,HKE,NONE,U10M,2014,0.59784
ESP,landings,8C-9A,3B,HKE,NONE,U10M,2014,1.6842
PRT,landings,8C-9A,3B,HKE,NONE,O15M,2014,266
FRA,landings,8C-9A,3B,HKE,NONE,O15M,2014,51.09931
ESP,landings,8C-9A,3B,HKE,NONE,O15M,2014,1316.97163
PRT,landings,8C-9A,3B,HKE,NONE,O10T15M,2014,81
FRA,landings,8C-9A,3B,HKE,NONE,O10T15M,2014,0.25552
ESP,landings,8C-9A,3B,HKE,NONE,O10T15M,2014,415.13155
PRT,landings,8C-9A,3B,HKE,IIB72AB,O15M,2014,9
PRT,landings,8C-9A,3B,HKE,IIB72AB,O10T15M,2014,10
FRA,landings,8C-9A,3B,HKE,IIB72AB,O10T15M,2014,1.86812
PRT,landings,8C-9A,3A,HKE,NONE,O15M,2014,651
FRA,landings,8C-9A,3A,HKE,NONE,O15M,2014,2.86581
ESP,landings,8C-9A,3A,HKE,NONE,O15M,2014,3174.79071
FRA,landings,8C-9A,3A,HKE,NONE,O10T15M,2014,0.70103
ESP,landings,8C-9A,3A,HKE,NONE,O10T15M,2014,9.8861
PRT,landings,8C-9A,3A,HKE,IIB72AB,O15M,2014,69
FRA,landings,8C-9A,3A,HKE,IIB72AB,O15M,2014,6.79642
ESP,landings,8C-9A,3A,HKE,IIB72AB,O15M,2014,5.152
PRT,landings,8C-9A,3A,HKE,IIB72AB,O10T15M,2014,10
ESP,landings,8C-9A,3A,HAL,NONE,O15M,2014,0.014
